"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.55626811948958e-05,0.432206624196093,0.531,0.503,0.355653953346953,"23","Nck1"
1.56214349488099e-05,0.324954459234702,0.447,0.354,0.356996652885153,"23","Ktn1"
1.58391485377528e-05,0.34441834092508,0.575,0.531,0.361972061533265,"23","Prkcb"
1.6369762730402e-05,0.32152767440824,0.404,0.307,0.374098187677878,"23","Tsix"
1.64009425444703e-05,0.417276301055282,0.487,0.441,0.374810739968779,"23","Ppp1r9b"
1.69912483556805e-05,0.331665131915198,0.456,0.391,0.388300998672366,"23","Plgrkt"
1.70418971401179e-05,0.373964818400684,0.553,0.512,0.389458475343115,"23","Tprgl"
1.75088310104592e-05,0.354538786627134,0.68,0.686,0.400129315082024,"23","Rabac1"
1.80493401114909e-05,0.264261792532108,0.68,0.653,0.4124815695679,"23","Tapbp"
1.81961209303413e-05,0.355346890928129,0.575,0.555,0.41583595162109,"23","Tnks2"
1.87024978422952e-05,0.421367771578161,0.456,0.396,0.427408183189973,"23","Tbl1x"
2.05532606255267e-05,0.336959836716394,0.596,0.56,0.469703665075161,"23","Cct6a"
2.06830888261882e-05,0.394238623579633,0.575,0.554,0.472670628944879,"23","Fip1l1"
2.07459155335489e-05,0.252786077103448,0.276,0.186,0.474106407688192,"23","Trim5"
2.21353924986497e-05,0.289799450502192,0.649,0.626,0.505860124771641,"23","Tomm20"
2.30850955472674e-05,0.306116526835406,0.575,0.532,0.527563688541701,"23","Mat2b"
2.32315688421417e-05,0.312818672476022,0.561,0.535,0.530911042749465,"23","Supt5"
2.34881295684629e-05,0.382953558668508,0.579,0.557,0.536774225028082,"23","Tomm5"
2.35558951957269e-05,0.33602030978658,0.649,0.668,0.538322872907947,"23","Mbd2"
2.35667550186492e-05,0.296411285366371,0.618,0.588,0.53857105244119,"23","Micos13"
2.4797569618328e-05,0.321403919968897,0.662,0.644,0.566698858487649,"23","Atf7ip"
2.52681955517727e-05,0.331621003470181,0.557,0.502,0.577454072944662,"23","Higd1a"
2.58892408492969e-05,0.292682673746171,0.741,0.735,0.591646821128981,"23","Tnrc6b"
2.64010255567422e-05,0.263178804987979,0.338,0.247,0.60334263704823,"23","Rnf145"
2.77129653297854e-05,0.279212662174053,0.342,0.257,0.633324396681586,"23","Tars"
2.89158036788778e-05,0.307278565648877,0.513,0.439,0.660812861473394,"23","Aplp2"
3.01135009440244e-05,0.251327846405245,0.649,0.599,0.68818383707379,"23","Rbbp4"
3.09805041273792e-05,0.28985198649586,0.658,0.656,0.707997460822996,"23","Ubap2l"
3.10218198085961e-05,0.434513168465606,0.566,0.557,0.708941648085847,"23","Cdk12"
3.20901623659117e-05,0.331675844263581,0.689,0.693,0.733356480548179,"23","Git2"
3.43679880530194e-05,0.264737768264738,0.311,0.223,0.785411630975653,"23","Pdcd11"
3.91654956538297e-05,0.304937372548034,0.759,0.771,0.89504907217697,"23","Csde1"
4.00934032893895e-05,0.273586603282012,0.82,0.792,0.916254545372418,"23","Cox17"
4.0750793436883e-05,0.313180234553251,0.289,0.203,0.931277882413086,"23","Mdn1"
4.11066432198435e-05,0.384157967005839,0.596,0.585,0.939410117503083,"23","Erbin"
4.29859225374401e-05,0.387532534148907,0.553,0.527,0.982357287748119,"23","Akap9"
4.43592188286496e-05,0.35712600826096,0.5,0.443,1,"23","Tcerg1"
4.45321474514993e-05,0.35432072122554,0.544,0.521,1,"23","Cr1l"
4.61501449733914e-05,0.326779974988268,0.399,0.329,1,"23","Ilf3"
4.64042051547527e-05,0.290943948252297,0.737,0.774,1,"23","Pafah1b1"
4.74847805503514e-05,0.295227841741048,0.294,0.209,1,"23","Ublcp1"
4.82531812406042e-05,0.312814319883849,0.281,0.198,1,"23","Fbxl20"
4.87368220110658e-05,0.354322769962857,0.386,0.309,1,"23","Slc25a36"
5.46106786383489e-05,0.366932086864288,0.272,0.195,1,"23","Dcaf5"
5.52595607133532e-05,0.30167926385106,0.452,0.389,1,"23","Akap8"
5.61844453447592e-05,0.351597773806174,0.539,0.504,1,"23","Zfp871"
5.67779213066172e-05,0.338500442020242,0.601,0.586,1,"23","Wac"
5.93352420342734e-05,0.282232637802842,0.368,0.3,1,"23","Ppm1b"
5.94775615612492e-05,0.274800687209463,0.662,0.588,1,"23","Samd9l"
5.95380499525363e-05,0.360542349804314,0.596,0.586,1,"23","Tmed5"
6.30234697315572e-05,0.323838172356249,0.522,0.502,1,"23","Csnk1g2"
6.32212904024016e-05,0.283608448353743,0.61,0.596,1,"23","Smap2"
6.41215935581572e-05,0.340776759443526,0.539,0.521,1,"23","Slc9a3r1"
6.46885522358873e-05,0.392929118319259,0.482,0.44,1,"23","Eif3b"
6.54264127555221e-05,0.359188138428754,0.623,0.611,1,"23","Sfr1"
6.56376539401179e-05,0.262455662723276,0.658,0.649,1,"23","Sumo1"
6.7057610925111e-05,0.341668715027038,0.509,0.487,1,"23","Eif4e2"
6.94097822415897e-05,0.34371359293153,0.465,0.419,1,"23","Kidins220"
7.64142221343364e-05,0.330884135349582,0.566,0.535,1,"23","Copb2"
7.70829943478841e-05,0.307888353280706,0.579,0.526,1,"23","Pbxip1"
7.79643203167573e-05,0.317188264236421,0.509,0.491,1,"23","Cox16"
7.98305686014488e-05,0.317726629531847,0.443,0.374,1,"23","Nop58"
8.13598761606427e-05,0.311325346526526,0.259,0.184,1,"23","Ptpn9"
8.13671259600658e-05,0.269549461285984,0.596,0.561,1,"23","Prrc2a"
8.19025925253799e-05,0.285395535835733,0.325,0.249,1,"23","Lrch3"
9.33433777958834e-05,0.389987065258023,0.553,0.517,1,"23","Arid4b"
9.68288074807834e-05,0.325004768752231,0.443,0.39,1,"23","Aebp2"
0.00010235526068458,0.328660453875766,0.254,0.173,1,"23","Ndufaf4"
0.000104619321146135,0.275244350707837,0.342,0.264,1,"23","Dkc1"
0.00010482454955509,0.307633052021949,0.64,0.615,1,"23","Cnot1"
0.000117501735056117,0.281057465038332,0.57,0.561,1,"23","Cnot3"
0.000118643589857185,0.335062188415121,0.443,0.394,1,"23","Dnm1l"
0.000130120135238837,0.284146216655282,0.535,0.505,1,"23","Rbis"
0.000136517447319425,0.406114654808869,0.377,0.327,1,"23","Galnt2"
0.000138088783978833,0.267473938342797,0.382,0.296,1,"23","Tmem173"
0.000140363351282072,0.296487975894029,0.636,0.644,1,"23","Syf2"
0.000140426256253274,0.333595276914356,0.351,0.28,1,"23","Crebzf"
0.00014131047820179,0.348350035405632,0.43,0.38,1,"23","Map3k2"
0.000146299743736929,0.255502176928821,0.254,0.177,1,"23","Sec24a"
0.000149485028778731,0.272709391831194,0.623,0.542,1,"23","Map4k4"
0.000151775834200687,0.270469629097458,0.289,0.214,1,"23","Nfrkb"
0.000154162840942422,0.316676817323118,0.443,0.403,1,"23","Synj2bp"
0.000159586286645223,0.318719470924214,0.395,0.333,1,"23","Scaf8"
0.000163750492097423,0.262144279785093,0.276,0.2,1,"23","Plekha1"
0.00016658730382435,0.341405711228943,0.303,0.229,1,"23","Fam120b"
0.000168300745260613,0.267928294552453,0.623,0.625,1,"23","Arhgap9"
0.000172055991229126,0.288717999789937,0.434,0.375,1,"23","Nop56"
0.000191537482282425,0.375015195065641,0.548,0.553,1,"23","Kdm5a"
0.000193265453732827,0.305520897938136,0.478,0.417,1,"23","Npm3"
0.000193860466573839,0.303107165443889,0.68,0.682,1,"23","Caprin1"
0.000195201760806407,0.357136768454775,0.482,0.451,1,"23","Zfp652"
0.000196959771576033,0.345330735673444,0.298,0.228,1,"23","Ccdc85b"
0.000197938850600167,0.380646101923143,0.408,0.362,1,"23","Crot"
0.000219475217518467,0.294446006125046,0.579,0.575,1,"23","Atp2a3"
0.000222311117892972,0.355032516168861,0.487,0.453,1,"23","Cdc37l1"
0.0002234764990763,0.252262376352611,0.285,0.207,1,"23","Klhl28"
0.000235187789144146,0.263759081938778,0.649,0.642,1,"23","Tmem30a"
0.000239523503316903,0.256211737163268,0.298,0.225,1,"23","Dnmt3a"
0.000240568828133569,0.352206191302365,0.421,0.368,1,"23","Rbm28"
0.000244746690361987,0.297180789984618,0.566,0.558,1,"23","Ppp4r3a"
0.000258437411241836,0.332612239889141,0.421,0.379,1,"23","Exosc3"
0.000260410499744626,0.343294551717116,0.368,0.306,1,"23","Irf3"
0.000264080788482798,0.298207111132653,0.513,0.499,1,"23","Gpatch8"
0.000264411449202836,0.319444480386827,0.487,0.457,1,"23","Casp8"
0.000275221547626592,0.323870115590775,0.443,0.399,1,"23","Senp7"
0.000278706511022353,0.2724919357167,0.351,0.291,1,"23","Sbf1"
0.000283357968885232,0.319708021900531,0.496,0.461,1,"23","Ubn2"
0.000293658367077191,0.319603451407734,0.487,0.452,1,"23","Zzef1"
0.00029485898642118,0.27120139896689,0.355,0.288,1,"23","Haus3"
0.000295684601290942,0.365770764537047,0.474,0.437,1,"23","Nub1"
0.00029750150118421,0.321432859809879,0.513,0.494,1,"23","Taf15"
0.000299912076240832,0.315859335962801,0.526,0.526,1,"23","Sec11a"
0.000303250398437265,0.349981671334831,0.544,0.545,1,"23","Kpna4"
0.000330891454830303,0.376580166464333,0.346,0.281,1,"23","Ahctf1"
0.000340913805960973,0.366077887253968,0.443,0.413,1,"23","Appl1"
0.000343823296553084,0.344528893106072,0.364,0.314,1,"23","Isy1"
0.000350448781301205,0.404337415224762,0.351,0.296,1,"23","Tbc1d2b"
0.000353862668620541,0.308533785117634,0.329,0.266,1,"23","Klhdc2"
0.000364191529495534,0.269459958519748,0.333,0.262,1,"23","Pcmtd2"
0.00037005404678273,0.289646253074305,0.447,0.416,1,"23","Fundc2"
0.000387729579635355,0.306990731187951,0.504,0.476,1,"23","Arhgap4"
0.000419720492527907,0.324787099919567,0.39,0.343,1,"23","Scamp3"
0.000420704410077933,0.288683511884657,0.281,0.213,1,"23","Sinhcaf"
0.000425646926568084,0.276431534168065,0.583,0.563,1,"23","Matr3"
0.000430387929454206,0.274928975682697,0.592,0.535,1,"23","Slbp"
0.000446061981442674,0.306923395357578,0.386,0.329,1,"23","Zbtb1"
0.000463510676891888,0.291600589126059,0.509,0.491,1,"23","Immt"
0.000463569518228793,0.295027857434051,0.667,0.658,1,"23","Usp34"
0.000464817930767178,0.266324802083712,0.662,0.669,1,"23","Arid1a"
0.000474880103275065,0.305003745854056,0.43,0.391,1,"23","Stip1"
0.000492939364191659,0.339282557832168,0.351,0.286,1,"23","5031425E22Rik"
0.000499217684256053,0.274777481826597,0.504,0.482,1,"23","Lrmp"
0.000513526700702099,0.280915814855763,0.399,0.359,1,"23","Upf1"
0.000533249827101663,0.386515476679474,0.535,0.527,1,"23","Ap2b1"
0.000538716085941761,0.280219157288732,0.447,0.402,1,"23","Sfxn1"
0.000540684433140682,0.250226357468776,0.596,0.577,1,"23","Rtraf"
0.000543166062269259,0.277016659321832,0.478,0.419,1,"23","Fkbp1a"
0.000553841093925463,0.31749690811933,0.487,0.49,1,"23","Med28"
0.000563754064017535,0.286336900465092,0.614,0.64,1,"23","Tbca"
0.000566757705967476,0.296754213390645,0.447,0.403,1,"23","Mau2"
0.000574090854121899,0.329805491008764,0.531,0.518,1,"23","Dhx36"
0.000589835379982869,0.290513981177366,0.425,0.382,1,"23","Hadhb"
0.00060114799753092,0.304658728191515,0.338,0.27,1,"23","Tmem106b"
0.000628897199301514,0.272612387501948,0.316,0.248,1,"23","Ezh1"
0.000631966113944624,0.277725927399813,0.268,0.201,1,"23","Dennd2d"
0.000646160561435197,0.304296130185551,0.579,0.576,1,"23","Ago2"
0.000670076800479555,0.336122980417367,0.325,0.267,1,"23","Nom1"
0.000676279638803005,0.34482042898652,0.509,0.506,1,"23","Zfp148"
0.000677953004048993,0.268743306566344,0.535,0.514,1,"23","Zc3h13"
0.000694972082553179,0.288824020152078,0.382,0.328,1,"23","Csnk1g1"
0.000701354577772894,0.327268440334876,0.351,0.305,1,"23","Dynll2"
0.000701745691773949,0.267934136881988,0.768,0.767,1,"23","Diaph1"
0.000721748920927973,0.293828862235366,0.377,0.323,1,"23","Cyth1"
0.000766011950756193,0.299348029700053,0.368,0.324,1,"23","Ccny"
0.000769190017745268,0.281597065081376,0.443,0.399,1,"23","Kdm6a"
0.000792954371332655,0.29229980820267,0.561,0.54,1,"23","Stag1"
0.000798538120468656,0.265346860461301,0.504,0.481,1,"23","Tmem123"
0.000815794188112617,0.267129223731347,0.316,0.252,1,"23","Zeb1"
0.000818290358054633,0.306719315079282,0.294,0.233,1,"23","Ciapin1"
0.000839099668581414,0.285522079337692,0.588,0.592,1,"23","Kdm2a"
0.000867667337316015,0.384737417555144,0.478,0.461,1,"23","Nr2c2"
0.000900017084353353,0.27594348722039,0.754,0.751,1,"23","Eif2s2"
0.000900057312603038,0.344012114689079,0.373,0.325,1,"23","Helz"
0.000908121193024822,0.294024722383621,0.531,0.513,1,"23","Polr2a"
0.000911155987868859,0.392125822660709,0.43,0.397,1,"23","Sike1"
0.000937533005653551,0.286215832562947,0.368,0.32,1,"23","Nmi"
0.000940958785140459,0.290718904604276,0.553,0.555,1,"23","Hdac1"
0.000952710013985275,0.25144683513525,0.487,0.469,1,"23","Sf3b3"
0.000987064217478411,0.253559204909637,0.254,0.191,1,"23","Sertad2"
0.00101547818584271,0.282484037299374,0.382,0.322,1,"23","Tmem243"
0.00102133161122797,0.26519915241756,0.289,0.229,1,"23","Thumpd1"
0.00109985367562221,0.294071377908839,0.645,0.667,1,"23","Resf1"
0.00114871267597434,0.403657254567561,0.338,0.283,1,"23","Exoc4"
0.00115853714376265,0.253002516032865,0.636,0.611,1,"23","Llph"
0.0011977762767506,0.337311073765231,0.439,0.41,1,"23","Cdk2ap1"
0.00120266266174778,0.262947923700314,0.487,0.464,1,"23","Ankhd1"
0.0012155593254777,0.257541052325262,0.64,0.638,1,"23","Setd2"
0.00124329420745828,0.307023127225608,0.342,0.286,1,"23","Golga3"
0.00126019500556354,0.300242888427309,0.575,0.553,1,"23","Hspd1"
0.0012614984799118,0.283003470716292,0.614,0.609,1,"23","Lsm4"
0.00126674027349053,0.293493486166419,0.522,0.494,1,"23","Zfp644"
0.00127725119887643,0.292517756785497,0.338,0.288,1,"23","Nae1"
0.00129541749748651,0.291128834067344,0.57,0.586,1,"23","Cuta"
0.00144195135399069,0.288504895441295,0.404,0.35,1,"23","Mef2d"
0.00144554402275786,0.314603997574259,0.263,0.203,1,"23","BC005561"
0.00146307923726514,0.263967689425904,0.715,0.722,1,"23","Mier1"
0.00150585011379865,0.286649610483059,0.614,0.617,1,"23","Eif4g1"
0.00151259997688655,0.327633565368031,0.623,0.667,1,"23","Wapl"
0.00159432305313457,0.318489398011032,0.417,0.378,1,"23","Snrnp48"
0.00160094475216988,0.366523743809752,0.333,0.285,1,"23","Amn1"
0.00163054082029778,0.263516192921937,0.478,0.459,1,"23","Polr2m"
0.00163997472227581,0.278294765216899,0.43,0.376,1,"23","Crebrf"
0.00182356505405824,0.281263636874062,0.386,0.338,1,"23","Ccdc174"
0.00185066993947009,0.312290116430843,0.605,0.621,1,"23","Pds5a"
0.00185743030573062,0.26777218178993,0.461,0.425,1,"23","Akr1b3"
0.00186366121847156,0.362548192782385,0.474,0.458,1,"23","Naa15"
0.00189732478394374,0.259610051322793,0.632,0.667,1,"23","Tmod3"
0.00193517110432483,0.297446705196512,0.303,0.252,1,"23","Gramd1b"
0.00194806623886824,0.26244506005859,0.364,0.324,1,"23","Ccnh"
0.00195641592596745,0.304352074385398,0.575,0.577,1,"23","Phf14"
0.00197124152145836,0.346059789702756,0.548,0.558,1,"23","Mkln1"
0.0019781765600169,0.25755547815193,0.57,0.56,1,"23","Abcf1"
0.00199443750024319,0.343478957047006,0.404,0.37,1,"23","Mtrex"
0.00200768078047775,0.314245426924591,0.496,0.466,1,"23","Rasa3"
0.00211400644661995,0.315567265121765,0.311,0.264,1,"23","Pitpnm1"
0.00212198603618476,0.366124848372722,0.307,0.258,1,"23","Shprh"
0.00214964577637314,0.296091593929316,0.421,0.401,1,"23","Zc3h14"
0.00216810418761054,0.338727869449361,0.469,0.447,1,"23","Eprs"
0.0022531789200643,0.287054414359814,0.382,0.346,1,"23","Nelfb"
0.00233165744009275,0.353599071051385,0.461,0.447,1,"23","Nrbp1"
0.00239139628550788,0.310414285301427,0.439,0.422,1,"23","Riok1"
0.00241521855106101,0.286879327725024,0.522,0.52,1,"23","R3hdm1"
0.00247798619565866,0.333000047543606,0.531,0.528,1,"23","Cflar"
0.00252242632483871,0.401855482650031,0.395,0.364,1,"23","Suco"
0.00253901062758997,0.263489543402174,0.268,0.215,1,"23","Mtif2"
0.00257516019819779,0.346343000264356,0.522,0.531,1,"23","Larp1"
0.0026647957244653,0.268986934005001,0.535,0.552,1,"23","Tnrc6c"
0.00269252426669065,0.28643060503167,0.605,0.634,1,"23","Ppp4r3b"
0.00289071627195666,0.270025181254635,0.469,0.461,1,"23","Churc1"
0.00294650310013432,0.292392290098973,0.605,0.602,1,"23","Zfp638"
0.00307721145535171,0.26664544344433,0.575,0.574,1,"23","Tsn"
0.00309610665576895,0.366148187678635,0.417,0.401,1,"23","Wdfy1"
0.00312715594027304,0.316928750681385,0.504,0.504,1,"23","Gspt1"
0.00317377900719612,0.338328701615205,0.285,0.24,1,"23","Zfp654"
0.00317778115102739,0.274956584568086,0.36,0.323,1,"23","Fbxo9"
0.00329163174608398,0.27973677230211,0.346,0.307,1,"23","4930581F22Rik"
0.00334171034202433,0.260436421708753,0.307,0.261,1,"23","2210016F16Rik"
0.00335108305005255,0.276150487155845,0.298,0.25,1,"23","Rabep1"
0.00335254745897888,0.29966420703143,0.342,0.298,1,"23","Rbm4"
0.003528429488143,0.357030255505469,0.425,0.396,1,"23","Rasa2"
0.00377378826427083,0.254360160301548,0.329,0.279,1,"23","Iqsec1"
0.00378667373815924,0.408024669335604,0.452,0.448,1,"23","Nudcd3"
0.00393666723070256,0.300828817117243,0.395,0.354,1,"23","Arid5b"
0.0043896992135429,0.296085234006115,0.395,0.375,1,"23","Ptpn2"
0.00450650075292632,0.267482135879283,0.456,0.444,1,"23","Mrpl58"
0.0045225407347094,0.259582861581244,0.548,0.545,1,"23","Med13"
0.00464240913703683,0.349645041967248,0.461,0.459,1,"23","Bdp1"
0.00467977167780685,0.303209956607981,0.461,0.437,1,"23","Rc3h1"
0.00468014752224811,0.323723773097428,0.36,0.319,1,"23","Phf21a"
0.00476444327740321,0.296542177047007,0.439,0.42,1,"23","Commd7"
0.00476970544435467,0.279890481535156,0.434,0.403,1,"23","Srcap"
0.00485252861986626,0.264307303981525,0.461,0.455,1,"23","Fbxw2"
0.00486193962303974,0.30958798912762,0.601,0.654,1,"23","Gsk3b"
0.00500173020201026,0.361127506184332,0.395,0.377,1,"23","Lrif1"
0.00512062296920244,0.294343287570774,0.57,0.6,1,"23","Uba1"
0.00517358295858113,0.252443184327623,0.421,0.4,1,"23","4833420G17Rik"
0.00524830977453728,0.259989266431675,0.268,0.219,1,"23","Ftsj3"
0.00552376808893775,0.31989190085414,0.404,0.371,1,"23","Nup153"
0.00564441016269838,0.284745680952848,0.434,0.433,1,"23","Ascc3"
0.00580753935641169,0.321880045119733,0.316,0.278,1,"23","Med12"
0.00586583273761636,0.314372098248201,0.373,0.33,1,"23","Uri1"
0.00589601109109664,0.280259663631386,0.373,0.338,1,"23","Esf1"
0.0059646955689912,0.266924184923275,0.316,0.276,1,"23","Lgals8"
0.00619954432100974,0.307584328699004,0.487,0.485,1,"23","Col4a3bp"
0.00624283299162404,0.3071824954868,0.399,0.364,1,"23","Cln3"
0.00640447766295731,0.284456428664104,0.268,0.216,1,"23","Tmem245"
0.00644076268422271,0.271464716495556,0.474,0.471,1,"23","Usp3"
0.006530536195369,0.250756181543042,0.596,0.614,1,"23","Cct5"
0.00679187968893232,0.2910652943117,0.518,0.523,1,"23","Cpsf6"
0.00703365421519419,0.277774305315788,0.579,0.599,1,"23","Nufip2"
0.00708035893846719,0.271196826328407,0.316,0.277,1,"23","3830406C13Rik"
0.00713131705637472,0.273782792596103,0.404,0.392,1,"23","Mrps36"
0.00717682152765903,0.336547822649397,0.399,0.377,1,"23","Abce1"
0.00720916876625892,0.290056822799109,0.469,0.466,1,"23","Denr"
0.00724183066289269,0.322886365752757,0.368,0.337,1,"23","Phc3"
0.00749381619038012,0.274152332864133,0.439,0.428,1,"23","Ccdc59"
0.00783868482486951,0.258124296140221,0.395,0.378,1,"23","Prpf6"
0.0078745051150506,0.26345187263132,0.417,0.417,1,"23","Hypk"
0.00809004806723681,0.286761999069322,0.447,0.437,1,"23","2610507B11Rik"
0.0082017484194177,0.263049704291306,0.338,0.303,1,"23","Mical1"
0.00828761601441627,0.280511368990339,0.368,0.328,1,"23","Arhgap26"
0.00837713241538138,0.263388694447145,0.351,0.315,1,"23","Swt1"
0.00873084636511954,0.335683528542382,0.316,0.278,1,"23","Spopl"
0.00879336419921407,0.271611149900344,0.254,0.209,1,"23","Smarcd1"
0.00891949134013635,0.298412292273979,0.526,0.546,1,"23","Cyld"
0.00908664076670205,0.262185488118964,0.443,0.417,1,"23","Mga"
0.00915586101730257,0.257192185377786,0.553,0.578,1,"23","Rab10"
0.00944783769182031,0.280739252991556,0.509,0.517,1,"23","Fam168b"
0.009506842038554,0.287280614908632,0.408,0.395,1,"23","Polr2b"
0.00967365982617618,0.280015890033902,0.404,0.39,1,"23","Ptpn12"
0.00980362377824853,0.260863293711988,0.504,0.512,1,"23","Ptbp1"
0.00983684995880954,0.278025596716497,0.32,0.281,1,"23","Dop1a"
0,2.56383292419865,0.906,0.068,0,"24","Hlf"
0,2.52230276134945,0.967,0.072,0,"24","Adgrl4"
0,2.40990082725075,0.967,0.058,0,"24","Adgrg1"
0,2.12087130809702,0.944,0.074,0,"24","Ctla2a"
0,2.12048811881035,0.928,0.03,0,"24","Angpt1"
0,2.08404998423495,0.917,0.057,0,"24","Cd34"
0,1.91622556695817,0.894,0.083,0,"24","Car2"
0,1.64122489821036,0.933,0.065,0,"24","Meis1"
0,1.42676659200663,0.794,0.038,0,"24","Muc13"
0,1.34816818424507,0.6,0.025,0,"24","Myl10"
0,1.30946097501789,0.817,0.034,0,"24","Nrgn"
0,1.19409996054658,0.739,0.004,0,"24","Mecom"
0,1.12554077601705,0.817,0.036,0,"24","Rab38"
0,1.07480682993674,0.722,0.05,0,"24","Egfl7"
0,1.04961572115674,0.761,0.038,0,"24","Hoxa9"
0,1.04772109163361,0.744,0.006,0,"24","Myct1"
0,0.997804117610824,0.811,0.02,0,"24","Spns2"
0,0.871814094643942,0.572,0.002,0,"24","Vldlr"
0,0.7853299922818,0.711,0.048,0,"24","Tal1"
0,0.75665005895822,0.589,0.011,0,"24","Mc5r"
0,0.738942551158579,0.556,0.018,0,"24","Stxbp4"
0,0.735837213424716,0.522,0.004,0,"24","Rbp1"
0,0.732763084582044,0.65,0.018,0,"24","Slc22a3"
0,0.669226942758506,0.55,0.015,0,"24","Pcp4l1"
0,0.631442431773981,0.494,0.005,0,"24","Gm19590"
0,0.61599072791291,0.572,0.021,0,"24","Afap1l1"
0,0.585649745144865,0.572,0.029,0,"24","Ctla2b"
0,0.56817883129475,0.533,0.026,0,"24","Bicd1"
0,0.565275066554962,0.489,0.012,0,"24","Nrxn1"
0,0.548564179210589,0.528,0.012,0,"24","Rhobtb3"
0,0.519878888078473,0.344,0.001,0,"24","Mpl"
0,0.513816206758309,0.389,0.001,0,"24","Nkx2-3"
0,0.502764767975687,0.483,0.017,0,"24","Mex3a"
0,0.495725892048172,0.339,0.004,0,"24","Procr"
0,0.494832066661067,0.378,0.012,0,"24","Csgalnact1"
0,0.494278421568119,0.472,0.017,0,"24","Sdsl"
0,0.465714513978914,0.289,0.003,0,"24","Mycn"
0,0.465310919522317,0.433,0.013,0,"24","Krt18"
0,0.460380070077752,0.389,0.008,0,"24","Nwd1"
0,0.457558298021936,0.433,0.014,0,"24","Otos"
0,0.406181709372415,0.256,0.004,0,"24","Mmrn1"
0,0.40048861802491,0.417,0.014,0,"24","Tfr2"
0,0.372313091051145,0.317,0.001,0,"24","Crispld1"
0,0.361342177376746,0.35,0.009,0,"24","Ltbp3"
0,0.350597890538412,0.278,0.001,0,"24","Esam"
0,0.342007433219297,0.283,0.003,0,"24","Col4a1"
0,0.330535128865844,0.311,0.003,0,"24","Gm5111"
0,0.299661265370027,0.339,0.007,0,"24","Il1r1"
0,0.298780289176079,0.261,0.004,0,"24","Cavin1"
0,0.286189059560136,0.261,0.004,0,"24","Gprc5b"
0,0.28516022898399,0.261,0.001,0,"24","Emcn"
0,0.279092209361756,0.283,0.003,0,"24","Col4a2"
0,0.273458539824976,0.3,0.006,0,"24","Casp12"
0,0.26241805674929,0.261,0.003,0,"24","Prkg1"
3.60767547528124e-307,0.301600890034967,0.306,0.007,8.24462076366021e-303,"24","Tie1"
2.58310940240226e-294,0.392308210183453,0.411,0.016,5.90317991730989e-290,"24","Dkkl1"
2.52782133634705e-290,0.692889659308925,0.494,0.025,5.77683009995391e-286,"24","Selp"
1.7311932468359e-289,0.394914421078628,0.356,0.011,3.95629592699408e-285,"24","Armcx1"
2.68037811751916e-288,0.49436046817412,0.461,0.021,6.12546811196653e-284,"24","Ppp1r9a"
1.0450932359146e-287,0.326069807897844,0.328,0.009,2.38835157203564e-283,"24","Pard3b"
7.90182768435972e-287,0.750198410382088,0.633,0.042,1.80580468070673e-282,"24","Arhgap32"
1.95761633718651e-285,0.791719178424493,0.644,0.045,4.47374061537232e-281,"24","Tspan4"
1.07016656418503e-277,0.314396971749463,0.417,0.017,2.44565164913206e-273,"24","Lzts2"
1.47076933931956e-277,0.598328779883895,0.617,0.041,3.36114917114698e-273,"24","Dnmt3b"
8.66514934822656e-276,0.376404028922657,0.317,0.009,1.98024658055022e-271,"24","Hmga2"
1.02329254599554e-273,0.68952584537783,0.6,0.041,2.33853045536361e-269,"24","Dipk1b"
3.13654568751235e-266,0.859950730524005,0.722,0.063,7.16794785967197e-262,"24","Osbpl1a"
1.25829015329013e-261,0.575572025898494,0.544,0.033,2.87557048731392e-257,"24","Dst"
6.84906000620979e-260,0.538891862029475,0.333,0.011,1.56521568321912e-255,"24","Pdzk1ip1"
6.36104214694696e-259,0.607471317539174,0.633,0.045,1.45368896184179e-254,"24","Gata2"
8.96818514287496e-251,0.39513639180172,0.306,0.01,2.04949935070121e-246,"24","Nefh"
5.14918215418454e-247,0.678119817035512,0.65,0.054,1.17674259769579e-242,"24","Nme4"
6.34860546843102e-246,0.535578899659105,0.511,0.031,1.45084680770054e-241,"24","Mir99ahg"
1.36012262723387e-245,1.90037517956107,0.95,0.125,3.10828824001757e-241,"24","Sox4"
7.21780755269364e-244,0.685980168273559,0.639,0.052,1.64948556001708e-239,"24","Eng"
1.65114777344651e-243,0.297146321448021,0.311,0.011,3.77336800665731e-239,"24","Prdm5"
1.89188863940675e-240,0.319604365340303,0.333,0.012,4.32353310763625e-236,"24","Sox12"
2.26461815838721e-236,0.784573447014414,0.628,0.049,5.17533187736229e-232,"24","Serpina3g"
2.26452271569529e-234,0.336975928323413,0.372,0.017,5.17511376217845e-230,"24","Nlgn2"
2.40243687718685e-229,0.366562597750119,0.339,0.014,5.4902889954351e-225,"24","2010204K13Rik"
1.54589048152149e-223,1.6955769477016,0.956,0.159,3.53282351742106e-219,"24","Kit"
1.93558045153304e-222,0.360644865587892,0.372,0.018,4.42338200588846e-218,"24","Ppic"
6.20553585931054e-212,0.409830890063048,0.428,0.025,1.41815110992824e-207,"24","Smo"
3.97109293719911e-209,0.521290123640487,0.406,0.023,9.07513868938112e-205,"24","Gm15657"
5.20766489375775e-209,0.444723169269395,0.394,0.022,1.19010765817046e-204,"24","Mdga1"
